,company,location,dates,job-title,summary,pros,cons,advice-to-mgmt,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,link
0.392463601373365,apple,"Cupertino, CA"," May 24, 2018",Former Employee - Product Manager,Golden Handcuffs!,Great work environment. Lots of amenities and benefits. Make it hard to leave.,Not a lot of work/life balance. Expected to work too much.,Encourage work/life balance.,4,2,4,4,5,4,2,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P78.htm
0.151886398672271,google,none," Jun 13, 2017",Current Employee - Anonymous Employee,Great,"Very good place to work at, nice culture",high paced not for everyone very tech focused,none,5,5,5,5,5,5,0,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P124.htm
0.399830644011645,microsoft,none," Oct 8, 2013",Former Employee - Anonymous Employee,Beware the ageing tech-monolith,"Training, Individual Contributor staff, the toilets and general surrounds were kept clean & tidy but that's down to hard working vendors",Middle management dearth (Weakest there is) Stack ranking,"You did it, SB is gone now take the reigns off the bean-counters and breathe innovation and risk-taking back into your hard working employees (And start hiring middle management with back bone and integrity)",1,2,2,1,3,1,0,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P1662.htm
0.162402894577837,amazon,"Seattle, WA"," May 6, 2013",Former Employee - Technical Program Manager,"Customer focused, not employee focused","You will learn what it really means to be customer centric. Company is much less bureaucratic than other large tech companies. If you are smart, motivated, single and have no other commitments you can succeed. You will learn a lot and ship a lot. It is true that 1 year experience at Amazon is equivalent to 2 years at any other large tech company.","Company is customer focused, not employee focused. Management does not care about you as a person. If you have kids and your wife is working, then Amazon is not for you. A lot of churn in many groups. Plans, designs and everything else changes all the time. You have to be good at handling such churn. A lot is expected from you. You need to be able to handle a lot of stress, be great at multitasking, and should be available round the clock (e.g early morning meetings with Europe and late night meetings with teams in India).",Middle management is trying to achieve ambitious goals through brute force instead of coming up with creative solutions.,2,1,3,2,3,3,10,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P1647.htm
0.042752689132258,amazon,none," Jun 9, 2017",Former Employee - Anonymous Employee,Journey of a lifetime.,Amazing atmosphere to work in the management understands the needs of its employees. Pay is great as well.,The shift timings need to be more flexible.,Keep up with the good work.,4,4,5,4,4,4,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2251.htm
0.601190437905809,google,"Mountain View, CA"," Aug 12, 2014",Current Employee - Analytical Lead,Intense environment of hyper-competitive ,"It is an amazing place to challenge yourself. There are lots of perks, but at least from my experience you are going to work very hard to keep them.","You haven't seen politics like this Neverland before. Rich people that got in early, or industry professionals who have had too much reality to adapt is the norm. Ivy League MBAs are a dime a dozen. Egos are huge, and sometimes warranted. You will feel small time, and like an idiot for a long while after you start.",If I knew where the hell their head was at half the time I'd offer my .02 but money keeps rolling in and crazy ambition is always the M.O.,4,3,3,5,5,5,3,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P373.htm
0.557778666111376,microsoft,"Redmond, WA"," Aug 13, 2016",Former Employee - Senior Director,Sr. Director,"creative, fun, team, people, lots of options","restrictive, internal IT is afraid of new thought",none,4,none,none,none,none,none,0,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P345.htm
0.105381265528024,amazon,Chennai (India)," Jan 28, 2018",Current Employee - Quality Expert,Quality Expert,Individual contribution Cab free and Food (1100 / month),QMS is not in place at the moment,none,4,3,4,3,4,3,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2063.htm
0.378173985827708,netflix,"Los Gatos, CA"," Nov 17, 2008",Current Employee - Director,An extraordinary environment creates an exciting work experience.,"When discussing ideas, every person in the room is usually more intelligent than me, which is challenging and invigorating, and creates great results. Netflix is willing to move quickly and make calculated risks in pushing the business forward. That makes it an exciting and satisfying place to work.  Whether you're in the office or away is rarely noticed or even considered at Netflix. All the matters is the quality and consistency of your work, which gives employees great freedom and allows them to enhance the balance in their lives. At the same time, expectations are tremendous, but that's what makes the company great. For the employees who look for this is in an employer, Netflix delivers.","Everything is always changing at Netflix, whether it's ideas, or approaches, or personnel, and that can be challenging on a day to day basis.  Benefits are challenging for employees with families, and I wish we that was not a consideration for employees with families.","Continue to listen to the employees, and keep an open mind to all new ideas.",5,5,none,4.5,4,5,3,https://www.glassdoor.com/Reviews/Netflix-Reviews-E11891_P68.htm
0.418442313814556,apple,"Washington, DC"," Nov 3, 2018",Former Employee - Manager,Evil,"The people, the pace and the pay.",Make one small human error and you are black listed,none,2,1,3,2,4,1,0,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P19.htm
0.58509603615527,apple,"Saint Louis, MO"," Apr 5, 2018",Current Employee - Technical Specialist,Starter career,"Educational, Fast paced, Open minded. The people you get to work with are what make the job. You own your own development. Great company values and culture.",I see it as a career booster/starter career to open up other opportunities to others either within or outside of the company. Apple retail compensation may be ‘considered’ competitive in each market to the company but most companies in AMERICA need to improve imo. 45-50k minimum a year should be a starting compensation package not 30-35k for the technical expertise and efforts required for the high amount of traffic coming into the store.,Push hire ups for more ability to offer higher compensation. Although it is not a requirement Apple does tend to greatly benefits from many of its hires having college degrees and should be rewarded for what we bring to the table and customer experience.,4,3,5,4,2,4,0,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P97.htm
0.23297445701442,apple,none," Nov 8, 2013",Former Employee - Anonymous Employee,"Innovative and unique company, inconsistent management","Apple is a great company. The pay is outstanding for retail, they offer part time benefits and many other cool perks. You meet amazing people, co-workers are brilliant and very talented! Its a great job for a while but don't get stuck there just because they pay well. Many opportunities for growth...if you are willing to look past their inconsistencies. You could easily work your way up to 20+ dollars per hour within 2 years without becoming a manager. Unheard of in retail! Health care, transportation benefits, free services, stock purchase plan. Easy access employee website.","Lost sight of their core value ""our core is our people"" I started working at Apple in 2007 and boy have things changed! It has gotten more and more corporate and more and more dehumanizing focusing more on policies and proceedures than the wellbeing of the employees. The daily foot traffic in the store is immense! The climate can be very emotionally overwhelming, loud, and overly stimulating...yeah you are probably thinking I am some sensitive shmuck! But the daily traffic gets overwhelming when you are responsible for dealing with angry customers daily in an environment where you have little support! Managers are inconsistent in implementing company policy, constantly making exceptions for customers who scream and disrespect employees. THERE IS NEVER ENOUGH EMPLOYEES ON THE FLOOR!! BUT MANAGEMENT EXPECTS US TO HELP 4-6 PEOPLE AT ONCE TO MAKE UP FOR IT. LASTLY, moving up in the company is extremely difficult! there are many lateral promotions that warrant no pay raise, but managers are extremely inconsistent in their reasoning for promoting people. You could have perfect numbers and attendence but they will give the promotion to someone who has worse numbers but just sucks up to them more and they will give you a lame reason such as ""we think you need to work on your peer to peer relationships"" (happened to several of my co-workers) THERE ARE NO REAL BEARRINGS FOR PROMOTIONS. AND MOST ""PROMOTIONS"" ARE LATERAL AND ALLOW YOU TO WORK HARDER AND DO MORE IN THE STORE WITHOUT GETTING PAID A CENT MORE...THEY HAVE A REALLY WONDERFUL WAY OF TRICKING YOU INTO FEELING LIKE YOU SHOULD BE THANKFUL AND HAPPY THEY GRANTED YOU WITH THIS OPORTUNITY!!! AND THEN DURING THE REVIEW THEY WILL COMMENT ON HOW YOU DON'T SMILE ENOUGH IN YOUR NEW ROLE AND THEY ARE WORRIED YOU ARE GETTING BURNED OUT................AFTER GETTING YELLED AT BY A CUSTOMER EVER HOUR THAT DOESNT WANT TO OBIDE BY THE COMPANY POLICY, AND THEN AFTER THAT CUSTOMER SCREAMS AT YOU AND DEMANDS A MANAGER THE MANAGER GIVES THEM EXACTLY WHAT THEY WANT! MAKING YOU LOOK LIKE THE BAD GUY WHEN THEY TOLD YOU TO UPHOLD COMPANY POLICY! IT CAN BE HARD TO KEEP SMILING! BUT WHEN AN EMPLOYEE NEEDS AN EXCEPTION MADE FOR THEM???OOOOHHHH NOOOOO....THE POLICY IS WAY MORE IMPORTANT THEN!!! They say they want to give you more personal development training time but you have to FIGHT for it!  ONE MORE THING! The corporate availability requirements! you are forced to give 29 hours of open availability and they can ether give you 5 hours a week or the full 29....you cannot request to work more or less. THEY ARE SEVERELY INCONSIDERATE AND UNFLEXIBLE ABOUT PERSONAL AND FAMILY EMERGENCIES! IF YOUR GRANDMA DIES AND YOU CANT GET YOUR SHIFT COVERED IN TIME OH WELL! YOU WILL RECIEVE AN ATTENDENCE POINT EVEN IF YOU NOTIFIY THEM A WEEK IN ADVANCE! EVERYTHING IS DONE BY A COMPUTER...ALTHOUGH MANAGEMENT HAS OVERRIDING POWERS THEY WILL SELDOM MAKE EXCEPTIONS AND JUST SAY ""SORRY THE COMPUTER ALREADY SCHEDULED YOU...I HOPE YOU FIGURE SOMETHING OUT!""","Read above. YOUR SOUL IS NO LONGER YOUR PEOPLE! As much as I loved your company and invested 3 years of my life to it, my last day was the best day of my life. You must find a way to maintain the appointment queue at the genius bar and lessen the stress on the FRS role. You must find a way to be solid as a management team and have a joint agreement about when to make exceptions. If a coach has a team and teaches the team to obide by certain philosophies, such as: good conduct at every game...but when team players dont follow the rules, no consequence is given...the team loses integrity and later down the line the coaches philosophies will mean nothing to its students because they all know the philosophy was never upheld or valued. This is what is happening to apple retail. The credo is no longer living, it is not longer the center...we never revisit it, we never recall it. And if we do, we never believe it because there is no integrity.",2,2,3,3,5,1,3,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P845.htm
0.129777664272545,amazon,Bengaluru (India)," Jun 18, 2016",Former Employee - Anonymous Employee,Every team has its culture besides the company culture,Strong company culture and it's reinforcement Strong leaders and managers Benefits Strong learning culture Customer orientation in .com and back end team but can't comment on .in business,Scale is too vast Work life balance isn't there it's only work,none,3,1,4,4,5,4,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2392.htm
0.170885048882909,microsoft,"Seattle, WA"," Oct 26, 2015",Current Employee - Manufacturing Test Engineer,MTE SW QA,"A globe company is a must to experience in your life time. The campus is nice, co-workers are always encouraging you to learn","Because the group is so big, it's hard for upper management to consider all employee's work balances.",none,4,2,3,3,3,1,0,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P496.htm
0.472291478548657,microsoft,"Redmond, WA"," Jan 24, 2010",Current Employee - Senior Lead Program Manager,Great place,"- Challenging work & cool projects - Working with some of the smartest people on the planet - Your work will be used by millions of people - Great pay & perks (proclub, connector bus, best medical coverage on the planet)","- Long hours - Forced curve (20/70/10) is not good for a high performance & highly talented team where everyone kick butts, but one person needs to be last and get labeled the bottom 10% - not all teams are great... if you landed with a bad team or manager, don't let it get to you, do your best, keep a good attitude, wait it out, and find a better team that suits you (there are plenty)","Keep doing the right things like: windows 7, bing, office and servers (sql, exchange, sharepoint) Get windows mobile 7 out",5,5,none,5,5,5,3,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P1141.htm
0.828063858722497,amazon,none," Oct 1, 2018",Current Employee - Anonymous Employee,Innovation and hardwork equal Amazon,A huge canvas for your career at every level. The limits to your opportunities are your own ambition. Well known company with the resources to back it's strategies. Socially conscious and environmentally responsible.,You will work hard and be held accountable.,"Keep the company values intact, they work and make for a great place to have a career. Listen to your own values and not the media's.",5,5,5,5,5,5,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P75.htm
0.597188799125158,amazon,"Chesapeake, VA"," Jan 4, 2018",Current Employee - Sorter,Love working here!,"Though I work third shift here, they’re flexible. You have plenty of break time, and just about everyone is friendly.",I’d love to have a sort shift during the day or afternoon instead of starting at 2:30am. Maybe two sort shifts to choose from?,none,5,4,5,3,4,5,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P445.htm
0.684529876001146,microsoft,none," Jun 6, 2011",Current Employee - Account Manager,Exceptional while being exposed to the best they industry has to offer in technology and leadership.,"Helathcare, Opportunity for growth, Advances in technology Open communication with executive leadership",No issues with the company.,Don't make any changes,5,5,none,5,5,5,0,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P1783.htm
0.959589536011361,amazon,none," Oct 14, 2016",Current Employee - Anonymous Employee,Security Engineer II,Lots of flexibility and freedom,Not many benefits. Fixed review cycles.,none,4,5,4,5,5,4,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2347.htm
0.695236838462119,google,none," Oct 27, 2015",Current Employee - Account Manager,Account manager,Fun great excellent amazing outstan,Nothing nothing nothing nothing nothing,Great,5,5,5,5,5,4,0,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P265.htm
0.817404125669132,amazon,"Oklahoma City, OK"," Dec 14, 2017",Former Employee - Fullfilment Associate,Part time-Seasonal,"Easy hiring process, big break area cafeteria with food and drinks you can buy, security personnel on site. Some of the people were cool. Hours were perfect and would work around anyone's schedule. Water stations and good workout on the job.","No real help when you need it, lots of ""figure it out on your own"". Other employees seem annoyed when you ask them questions about your job.","The pay could have been better. And tell your permanent employees to stop rolling their eyes at someone who has a question on their second day. Other than that, my experience was good.",3,5,3,4,2,4,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P493.htm
0.226540902138729,amazon,none," Jun 24, 2015",Former Employee - Human Resources,Deciding to Work for Amazon was a Huge Mistake - HR at Amazon Fulfillment Centers is Not HR,"Absolutely zero ""pros"" in my experience at Amazon.","First of all, Amazon recruiters will give you a very inaccurate, over-glossed, rosy picture of HR opportunities at an Amazon Fulfillment Center (FC). They will almost resort to sleazy, car salesman types of tactics to sell you the job. It is very common for experienced HR professionals to come here and share their sentiment of complete shock and awe upon realizing what the true day-to-day job entails. For many of these individuals, the decision to take the position quickly becomes a regret and a mistake. The real day-to-day ground zero experience for HR at an Amazon FC is highly dysfunctional, disorganized, chaotic, and surprisingly embryonic. This is not what constitutes work for the field of HR. Forget strategic HR business partnership, this doesn't exist in the slightest and the company has a long road before HR at Amazon FCs can reach that state. HR at Amazon FCs is purely transactional, secretarial, administrative, low-scope, and demeaning. HR Assistants are doing administrative assistant work, HR Business Partners are doing HR Assistant work, HR Managers are doing HR Generalist and HR Assistant work, and so on. Your time is spent here putting out fires and reacting. There is also a very high volume of low-scope investigation and employee relations issues work. Also, be ready to get buried in hundreds of emails per day and thousands of emails per week. This is not an exaggeration. I barely see any hint of work that is planful or proactive.  Then on top of this, when there are widespread performance problems from other members of the HR team, it exacerbates this condition even more. I question some of the hiring decisions that are made and some of these entry-level HR Assistants that are brought on. It is not uncommon to find yourself surrounded by an excessive degree of professional immaturity. It is not easy to formally address performance and carry out performance management for problem-performing HR team members due to lack of support from leadership. This ties in to the culture overall at Amazon FCs that is too employee-friendly leaving around long leashes instead of placing firm accountability for someone’s performance. I also question the true effectiveness of some of the senior HR leaders in the Amazon FC HR world. There is a high amount of volatility and instability for HR teams at Amazon FCs. New buildings are opening up without the main HR leader position being filled which leads to a lot of other downstream consequences. There is an extremely high amount of negative turnover amongst HRBPs and HRAs (as high as 50% or more). Many who join leave within the first year. The repeated job postings that you see posted that seem to be on an “evergreen” state is not all due to growth and the addition of new positions, a lot of this is to backfill and to recoup from all the turnover that exists. The strong individuals leave on their own volition yet the problem performers stick around for too long. With these conditions, it is truly difficult for one to be set up for success here as an HR professional. The recruiters do a very poor job of presenting a more balanced picture of the job.  Work schedules for HR professionals at Amazon FCs are also not a positive point to highlight. You do get made aware that the HR operation is “24/7” and that you aren’t going to be working the traditional M-F 8-5 job but there are still nuances of work schedule requirements that leaves you feeling imprisoned. You almost feel like you are working an hourly, mall job and are stuck in a specific work schedule without a lot of the flexibility and latitude that you would see for other senior-level HR positions. The company is always in reactive mode so there are a lot of last-minute decisions that get made which affect your work schedule and thereby affect your personal life. Also know that during the Peak season, you will be working a 6x10 schedule in HR doing the low-scope work I described above. This does not get shared with you from the recruiters. What also doesn’t get shared from the recruiters is that you may start out on one specific work schedule (i.e. Days) but it’s common that HR team members will rotate through schedules 1-2x per year so even though you start on Days, you may be on Nights before the year is over. The recruiter didn’t share that variability up front.  I also noticed concerns with the leadership culture at Amazon. The Leadership Principles seem to exist in theory only but not applied in the real world. Many managers tend to be aloof and do not know what it’s really like to develop a true, meaningful work partnership. It is not uncommon to walk by another manager and not receive the slightest hint of acknowledgement, any eye contact, the slightest smile, or a “hi, how are you?”. There is a lot of this type of aloofness going around in multiple buildings. I question the excessive degree to which the organization is employee-friendly as it puts a damper on management being able to effectively run operations and leads to entitled, untactful employees running the show.  Don’t be fooled by the glossy picture painted by the recruiters and the shiny job offer package with high compensation, generous sign-on bonus, and unprecedented stock options. It’s just the strategy to attract and retain talent but then you get in and see how things really are. Think long and hard about your decision before it becomes a decision that you may likely regret significantly after.",Give a fair chance to innocent candidates and be more truthful and accurate about what the career opportunity is like. Provide more support for performance management in order to hold individuals better accountable for their performance.,1,1,1,2,4,1,43,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P1407.htm
0.032553679637431,google,none," Sep 18, 2017",Current Employee - Anonymous Employee,Not what it used to be,Great Flexibility to manage your own time,Not a good place for career opportunities,Terrible Mid Management,3,2,4,3,4,1,1,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P105.htm
0.903242567028773,google,"Mountain View, CA"," Aug 21, 2017",Former Employee - Product Manager,Great training ground for PMs,I really enjoyed having strong product leaders and mentors to learn from. They were diligent in teaching me the ropes for how to write good PRDs and crafting user requirements.,"Because it is now a rather large company, there is the customary politics that come with the territory. This becomes a bit transparent during perf time (which is the twice-annual promotion/bonus assessment time).","Continue to build your talent capital, as Google has solidified its brand for having employed some of the best and the brightest. Don't fall prey to the politics that has engulfed some of your earlier competitors.",5,4,5,5,4,4,1,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P109.htm
0.167119281475062,google,none," Jun 11, 2018",Current Employee - Anonymous Employee,good,good company to work for,not flexible really at all,none,5,none,none,none,none,none,0,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P522.htm
0.716560658751992,amazon,none," May 17, 2018",Former Employee - Anonymous Employee,Associate,"Good work, ok pay, 3 days off",Very physical and demanding environment,none,2,none,none,none,none,none,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P280.htm
0.514797479248717,amazon,none," Jun 18, 2015",Former Employee - Anonymous Employee,"Area Manager- Great money, horrible working conditions.",Nice salary and decent benefits.,"Long hours. We worked 10 hour shifts but were required to come in an hour early and stay an hour late. During the entire shift you are not allowed to sit down. They don't even have chairs on the floor. We had to come in on our day off for ""book club"". We were supposed to read this during out time off and then come to work to discuss it. They would also monitor how much you were logged in to the system from home. If you weren't logged in enough from home they would talk to you about it. No manager there actually cares about anyone but themselves. They are only interested in what gets them promoted or more stock. This was truly my worst employment experience ever.","Doesn't matter because they don't listen. If you don't like it you can leave and they will just bring someone else in. Eventually this will catch up with them especially when they have a manager turnover rate close to 70% every year. That's not people getting transferred, that's people quitting.",2,1,1,1,4,1,1,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P1416.htm
0.80990650653273,amazon,none," Jan 20, 2018",Current Employee - Anonymous Employee,I like my work,beautiful cities than other cities,weather is change often than others,none,2,none,none,none,none,none,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2086.htm
0.473415089261248,microsoft,none," Sep 17, 2012",Current Employee - Marketing Manager,Amazing benefits and many opportunities. Competitive culture.,Best benefits around make this an amazing place to work. Passionate and smart co-workers. Great focus on community and giving.,"Competitive culture as a result of review system that stack ranks employees against each other. This alone is the most disheartening aspect of working at Microsoft as excellent performers can get average rankings since they are compared to other excellent peers. It also causes a lot of politics in the name of ""visibility"". Too much focus on internal politics and measures lead to an incredible amount of time spent on internal meetings and focus.",Change the review system to stop forced stack ranking of employees. Reduce internal scorecard tracking.,4,3,3,3,5,3,0,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P1709.htm
0.554994540861357,google,"Mountain View, CA"," Sep 11, 2014",Former Employee - Strategic Partner Manager,Overworked and underpaid...,"saying you 'work for Google', free food all day long, free shuttle transportation, lavish parties (depending on your group's visibility and corresponding budget), flexible work schedules","poor work-life balance for higher-level employees. if you are a higher-level hire with a masters degree you will find a high level of expectation from you starting on day 1, disorganized on-boarding training programs for new hires leaving you to sink or swim and figure things out on your own,",stop the bureaucracy! Google should try harder to get back to it's original start-up entrepreneurial culture and leave the corporate BS for the birds!!!,3,1,5,3,4,2,1,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P370.htm
0.155255456697384,apple,"Pembroke Pines, FL"," Jul 18, 2016",Current Employee - Red Zone Specialist,Specialist,"Excellent benefits, Amazing work environment, great managerial staff, constant training. They really care about their employees in every way. I definitely recommend to work for Apple.","High paced and Stressful most of the times. working sometimes can get a lot from you as you might get energy depleted. You have to be standing many hours and leading with people, but that's just the main part of the job. So If you don't like high paced environments, this one is not for you.",none,4,5,5,4,4,5,3,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P394.htm
0.231579355722851,amazon,Hyderabad (India)," Nov 28, 2016",Former Employee - Trms,OK,Lively Challenging in the beginning Lots to learn Talented crowd Fun,Stagnant after while Stagnant after while Stagnant after while Stagnant after while Stagnant after while,Let people know why you do what you do,3,1,3,1,1,3,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2336.htm
0.993027213640715,amazon,none," Nov 5, 2017",Former Employee - Anonymous Employee,Part-time Work from home,Part-time was available for work from home,Low pay and stats were hard to maintain,Raise the pay per hour and be more helpful to employees,3,2,3,2,2,1,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P557.htm
0.474675651828138,amazon,none," Jan 10, 2018",Former Employee - Anonymous Employee,Treat you like garbage,Nothing great about the company,They work you to death. They also don't care if you already had another job. They will change your schedule and not care that you got this job as a part time job for extra income. 5 day shifts 4 hours a shift. Just doesn't make sense.,none,1,1,1,1,1,1,1,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P486.htm
0.308001723834692,amazon,Cape Town (South Africa)," Mar 13, 2017",Former Employee - Customer Service Advisor,Crazy shift hours,Best medical aid benefits Provident fund The vibe at work,The hours are not good.how can u start at 3am in he morning the hours were odd and not worth it for your body.especially mothers of kids.,Look at the shifts and make it more socialble to people working there also cater for moms as well.,1,1,3,2,4,2,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2305.htm
0.405152746244444,microsoft,"Issaquah, WA"," Nov 11, 2015",Former Employee - Escalation Specialist,Customer Service & Support,Solid vision for Devices & Services. Perfect Every Time philosophy. Great Pay and Benefits.,Too many disparate processes and tools.,Latest round of layoffs don't make any sense with cutting Top Performers. Think they would desire to keep the best.,4,4,4,3,4,3,0,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P482.htm
0.844889316968474,google,none," Nov 21, 2017",Current Employee - Anonymous Employee,Great culture,"Smart people, great company culture, still lots of room to grow and lots of exciting projects.","Company has grown a lot, so there's a bit more bureaucracy , revenue streams need to be further diversified.",none,5,none,none,none,none,none,0,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P84.htm
0.749678520526537,microsoft,"Bellevue, WA"," Jul 14, 2013",Current Employee - Program Manager,There are pros and cons.,Provide opportunities to work on core techniques.,Beuraucracy is a bit too much.,"Remove bearauracy, focus on vision, strategy and execution.",3,3,4,4,4,3,0,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P912.htm
0.739075167819958,amazon,"Seattle, WA"," Nov 12, 2013",Former Employee - Financial Analyst Intern,"Tough, meat grinder of an employer, but great pay and experience","-You will learn a ton -You will have a LOT of responsibility, really gives you a chance to prove yourself -Get to work with brilliant people at a truly history-making company -Great pay",-Incredibly tough environment. On my team (which albeit was slightly unusual being SO new) we all worked like dogs and got absolutely no thanks for it. -You are on your own. There is very rarely any support.,"Hire from within. It never ceases to amaze me that a company with so many brilliant minds rarely ever promotes its own employees. It was very common for people to quit, work elsewhere, then return at a hire position rather than simply receive a promotion.",3,1,3,4,5,4,2,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P1619.htm
0.39753779901904,amazon,"Phoenix, AZ"," Jul 27, 2013",Current Employee - Picking,Bait and Switch,Facility was very clean is pretty much it.,"A/C set at 87 degrees in Phoenix in July. Employees are rude and run into you. Many employees sporting gang tattoos and apparel. Was not told during orientation or first few days that 10 minutes were allowed daily for bathroom breaks, if needed, which means in the calculated 24 minutes a day, per shift, that you can sit down on a break/lunch, you deduct more time if nature calls. They see sweaty people rushing about like ants on crack but will not allow PowerAde or Gatorade onto the floor, where health wise, when you sweat like that, water doesn't cut it when you marathon walk for three hours at a time.","Raise the A/C temperature. Be nice to your employees by giving them 20 minutes per break and 45 for lunch. Maybe having a variety of schedules of part-time or 8 hour shifts. Stop hiring gang members - that tats give them away, hint, hint. Have staff go around checking on employees to make sure they are not having heat exhaustion. Drop your times so they are not so ""only a professional athlete"" could run the mods -- I had two minutes to get from one end to the other and there was no way I could do it, it wasn't fair.",1,1,1,1,1,2,4,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P1641.htm
0.314808320291344,apple,Sydney (Australia)," Dec 12, 2015",Former Employee - Business Specialist,Good if you drink the cool aid.,"When management is good they are excellent. They moved mountains to allow me to take parental leave when it was important for me to do so. There is a great deal of pride in the company from Apple employees, which is justified. Having the brand on ones resume is surprisingly influential. The employee discount is very generous. Some of the customer interactions are very fulfilling on a human level. It is relatively easy to transfer stores, even internationally.","There is a great deal of competition between staff members and it is usually the ones who evangelise the brand most who come out on top, regardless of performance. More than once I was passed over for promotions or other rewards such as trips to Cupertino and additional training opportunities, despite consistently being one of the stores top performers (contrary to popular belief, Apple Store employees do have targets). This is one of the reasons I left, management did not want to take me out of my sales position (known internally as 'the Red Zone') where I was a solid performer and allow me to stretch my wings. I was only the second person in the stores history to receive the maximum possible ranking in my annual review. Subsequently I saw many junior staff members whom I tried move ahead given opportunities I missed out on which eventually made me feel disillusioned.",Look after top performing staff instead of those who say that right things but deliver little value to the business.,4,1,5,2,3,4,3,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P1170.htm
0.048707624623217,apple,none," Sep 30, 2016",Current Employee - Anonymous Employee,Analyst,Good office experience overall good,Low pay with a good social life,none,2,none,none,none,4,none,0,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P1137.htm
0.645933242408214,apple,none," Jun 27, 2015",Former Employee - Anonymous Employee,Retail speciaist,"Great co-workers, great products, innovative retail space","Dead end retail job, managers typically from retail, they have retail goals and metrics so drink up on the Kool-Aid if you want any chance of promotion or more hours","Value your sales and technical teams, allow transfers to other stores without demotion to the bottom, embrace those employees who do ""think different""",3,2,5,1,3,1,0,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P642.htm
0.457540759817115,microsoft,none," Sep 6, 2017",Former Employee - Anonymous Employee,Company has transformed itself under new CEO,Leadership better aligned with industry,"While changes have happened with new CEO, company can sometimes remain slow in decision making and highly political",none,4,4,3,3,4,4,0,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P159.htm
0.884797261894432,amazon,none," Jul 12, 2017",Current Employee - Anonymous Employee,MDW6,work a 40 hour week and work 4 days a week,There isn't a lot of communication inside the departments and that causes a lot of confusion.,none,4,none,none,none,none,none,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P729.htm
0.959622657478607,amazon,none," Jul 6, 2018",Former Employee - Packer,Packer,Good pay and good benefits,They stop giving time in the middle of the year so u have use ur time wisely.,Explain more about the hours and how to use them,3,3,3,2,3,2,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P213.htm
0.714746908782675,amazon,"Kansas City, KS"," Jun 5, 2018",Current Employee - Inbound Stow,Respectful leadership and easy work.,Benefits and good career opportunities,"Competitive, easy to get lost among the crowd",none,5,4,4,5,5,5,2,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P226.htm
